DataFrameID,key,refID,title,authors,year,month,day,doi,pubmed_id,amorphousSiC,otherSiC,crystalline_other_unspecified,crystalline_3C-SiC,crystalline_4H-SiC,crystalline_6H-SiC,NeuralEng,InVivo,MaterialProperties,FabricationMethods,Benchtop,pub_decade,SubjectsCount,Species,Strain,Sex,Implant_Location,Implant_Devices_per_Animal,Implant_Speed_mm/s,Implant_Depth_mm,Insertion_Aid,Max_Insertion_Force_mN,Implant_Duration_days,Implant_Duration_wks,DeviceID,Device_Substrate,Number_Shanks,Number_Channels,SiC_film_thickness_nm,Echem_Configuration,Reference_Electrode,Refernece_Location,Counter_Electrode,Counter_Location,ElectrodeSite_Material,Electrode_Diameter_um,Electrode_Length_um,Electrode_Width_um,Electrode_Area_um2,Device_ShankDiameter_um,Device_Shank_Pitch_um,Device_ShankLength_mm,Device_ShankWidth_um,Device_ShankThickness_um,Device_Xsection_Area_um2,Insertion_Tissue_DimpleDepth_avg_um,Insertion_Tissue_DimpleDepth_std_um,InsertionForce_max(Fm)_mN,PenetrationForce(Fp)_mN,InsertionForce_steadystate(Fs)_mN,InsertionForce_RelaxationRate_uN/s,Stim-Record_Electrode_Distance_mm,Stimulation_Location,Stimulation_Configuration,Stimulation_Total_Time_hr,Stimulation_Sessions_per_day,Stimulation_Session_Duration_min,Stimulation_Duration_s,Stimulation_Pulses,Stimulation_Qph_nC/ph,Stimulation_Current_uA,Stimulation_Pulse_Width_us,Stimulation_IPdelay_us,Stimulation_Rate_pps,CMAP_Recording_Location,CMAP_mV,VT_Qinj_mc/cm^2,VT_Vdrive_V,VT_Emc_V,Impedance_Method,EIS_low_limit_Hz,EIS_high_limit_Hz,Impedance_1Hz_Mohm,Impedance_5Hz_Mohm,Impedance_10Hz_Mohm,Impedance_50Hz_Mohm,Impedance_100Hz_Mohm,Impedance_1kHz_Mohm,Impedance_10kHz_kohm,Impedance_30kHz_kohm,CV_low_limit_V,CV_high_limit_V,CSCc_0.05V/s,CSCc_50V/s,Encapsulation_Thickness_SiC_um,Encapsulation_Thickness_Control_um,Functional_Channels_count,Functional_Channels_%,Recording_ReferenceElectrode,Recording_ReferenceElectrode_Location,Recording_SamplingRate_kHz,Recording_Active_Electrode_Yield_(AEY)_%,Recording_Signal_to_Noise_Ratio_(SNR),Recording_Peak-to-Peak_Voltage_(Vpp)_uV,RMS_Noise_uV,Units_per_active_channel,LFP_amplitude_mV,LFP_amplitude_pk-to-pk_uV,LFP_bandpower_dB,Power_Spectral_Density_delta_dB,Power_Spectral_Density_theta_dB,Power_Spectral_Density_alpha_dB,Power_Spectral_Density_beta_dB,Power_Spectral_Density_low-gamma_dB,Power_Spectral_Density_high-gamma_dB,Histo_Primary_Antibodies,Histo_Secondary_Antibodies,Histo_Imaging_Method,Histo_Neuron_Density_CrossSection_count/cm^2,Histo_Neuron_Density_Longitudinal_meancounts,Histo_Distance_from_Implant_um,Histo_Depth_um,Intensity_NeuN_Sham,Intensity_NeuN_aSiC,Intensity_GFAP_Sham,Intensity_GFAP_aSiC,Intensity_CD68_Sham,Intensity_CD68_aSiC,Intensity_DAPI_Sham,Intensity_DAPI_aSiC,Delamination_%_Channels,OtherInfo
65,rayyan-66582623,"Faisal, S 2021",Non-invasive on-skin sensors for brain machine interfaces with epitaxial graphene.,"Faisal, SN and Amjadipour, M and Izzo, K and Singer, JA and Bendavid, A and Lin, CT and Iacopi, F",2021,12,23,10.1088/1741-2552/ac4085,34874291,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2020,3,Human,,Female,Forehead,,,,,,,,Skin Electrode,3C-SiC/Si,0,1,,,,,,,Epitaxial Graphene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,0.128,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,rayyan-66582623,"Faisal, S 2021",Non-invasive on-skin sensors for brain machine interfaces with epitaxial graphene.,"Faisal, SN and Amjadipour, M and Izzo, K and Singer, JA and Bendavid, A and Lin, CT and Iacopi, F",2021,12,23,10.1088/1741-2552/ac4085,34874291,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2020,5,Human,,Male,Forearm,,,,,,,,Skin Electrode,3C-SiC/Si,0,1,,,,,,,Epitaxial Graphene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.435,0.13,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,rayyan-66582623,"Faisal, S 2021",Non-invasive on-skin sensors for brain machine interfaces with epitaxial graphene.,"Faisal, SN and Amjadipour, M and Izzo, K and Singer, JA and Bendavid, A and Lin, CT and Iacopi, F",2021,12,23,10.1088/1741-2552/ac4085,34874291,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2020,3,Human,,Female,Forehead,,,,,,,,Skin Electrode,3C-SiC/Si,0,1,,,,,,,Epitaxial Graphene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,0.128,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,rayyan-66582514,"Frewin, C 2011",Single-crystal cubic silicon carbide: An in vivo biocompatible semiconductor for brain machine interface devices,"Frewin, CL and Locke, C and Saddow, SE and Weeber, EJ",2011,8,30,10.1109/IEMBS.2011.6090582,22254961,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2010,1,Mouse,C57BL/6J,Not Reported,Hippocampus,,,5,,,5,0.71,Material Sample,,,,,,,,,,,,,,,,,6.5,2,530,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thickness = 525um Si substrate + 3-5um 3C-SiC film; Compared to Silicon control; Additional ""288 µm wide and 53 µm deep dicing cut was placed on the 3C-SiC surface to allow side-by-side comparison on one side of the implant"""
73,rayyan-66582514,"Frewin, C 2011",Single-crystal cubic silicon carbide: An in vivo biocompatible semiconductor for brain machine interface devices,"Frewin, CL and Locke, C and Saddow, SE and Weeber, EJ",2011,8,30,10.1109/IEMBS.2011.6090582,22254961,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2010,1,Mouse,C57BL/6J,Not Reported,Hippocampus,,,5,,,10,1.43,Material Sample,,,,,,,,,,,,,,,,,6.5,2,530,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thickness = 525um Si substrate + 3-5um 3C-SiC film; Compared to Silicon control; Additional ""288 µm wide and 53 µm deep dicing cut was placed on the 3C-SiC surface to allow side-by-side comparison on one side of the implant"""
73,rayyan-66582514,"Frewin, C 2011",Single-crystal cubic silicon carbide: An in vivo biocompatible semiconductor for brain machine interface devices,"Frewin, CL and Locke, C and Saddow, SE and Weeber, EJ",2011,8,30,10.1109/IEMBS.2011.6090582,22254961,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2010,1,Mouse,C57BL/6J,Not Reported,Hippocampus,,,5,,,35,5,Material Sample,,,,,,,,,,,,,,,,,6.5,2,530,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thickness = 525um Si substrate + 3-5um 3C-SiC film; Compared to Silicon control; Additional ""288 µm wide and 53 µm deep dicing cut was placed on the 3C-SiC surface to allow side-by-side comparison on one side of the implant"""
74,rayyan-66582970,"Frewin, C 2013",Silicon carbide neural implants: In vivo neural tissue reaction,"Frewin, CL and Locke, C and Mariusso, L and Weeber, EJ and Saddow, SE",2013,11,6,10.1109/NER.2013.6696021,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2010,3,Mouse,C57BL/6J,Not Reported,Hippocampus,,2,6,,,35,5,Material Sample,3C-SiC,2,0,20000,,,,,,None,,,,,,,7,250,20,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CD45-conjugated FITC, GFAP, MAP2","Alexa Fluor 568, Alexa Fluro 350",Confocal,,,,,,,,,,,,,,"Shank thickness = 15-20um. 2 shanks per device, 1x 3C-SiC and 1x Si. Implant in rostral mesencephalon; Compared to Silicon Positive Control; 3C-SiC implant located at  2.52 mm coronal, -3.05 mm sagittal; Si implant located at -2.52 mm coronal, -3.05 mm sagittal, as measured from bregma; no electrode sites, just looking at immune response"
74,rayyan-66582970,"Frewin, C 2013",Silicon carbide neural implants: In vivo neural tissue reaction,"Frewin, CL and Locke, C and Mariusso, L and Weeber, EJ and Saddow, SE",2013,11,6,10.1109/NER.2013.6696021,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2010,3,Mouse,C57BL/6J,Not Reported,Hippocampus,,2,6,,,35,5,Material Sample,Silicon,2,0,0,,,,,,None,,,,,,,7,250,20,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CD45-conjugated FITC, GFAP, MAP2","Alexa Fluor 568, Alexa Fluro 350",Confocal,,,,,,,,,,,,,,"Shank thickness = 15-20um. 2 shanks per device, 1x 3C-SiC and 1x Si. Implant in rostral mesencephalon; Compared to Silicon Positive Control; 3C-SiC implant located at  2.52 mm coronal, -3.05 mm sagittal; Si implant located at -2.52 mm coronal, -3.05 mm sagittal, as measured from bregma; no electrode sites, just looking at immune response"
78,rayyan-66582619,"Geramifard, N 2022a",Insertion mechanics of amorphous SiC ultra-micro scale neural probes.,"Geramifard, N. and Dousti, B. and Nguyen, C. and Abbott, J. and Cogan, S.F. and Varner, V.D.",2022,4,8,10.1088/1741-2552/ac5bf4,35263724,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,5,Rat,Sprague-Dawley,Female,Cortex,6,0.025,,,,1,0,Intracortical,"Polyimide, a-SiC",1,,,,,,,,,,,,,,,0.5,20,6,120,384,108,-0.21,-0.37,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"varying shank geometry, no electrode sites"
78,rayyan-66582619,"Geramifard, N 2022a",Insertion mechanics of amorphous SiC ultra-micro scale neural probes.,"Geramifard, N. and Dousti, B. and Nguyen, C. and Abbott, J. and Cogan, S.F. and Varner, V.D.",2022,4,8,10.1088/1741-2552/ac5bf4,35263724,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,5,Rat,Sprague-Dawley,Female,Cortex,3,0.025,,,,1,0,Intracortical,"Polyimide, a-SiC",1,,,,,,,,,,,,,,,1,20,6,120,233,153,-0.66,-0.25,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"varying shank geometry, no electrode sites"
78,rayyan-66582619,"Geramifard, N 2022a",Insertion mechanics of amorphous SiC ultra-micro scale neural probes.,"Geramifard, N. and Dousti, B. and Nguyen, C. and Abbott, J. and Cogan, S.F. and Varner, V.D.",2022,4,8,10.1088/1741-2552/ac5bf4,35263724,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,5,Rat,Sprague-Dawley,Female,Cortex,3,0.025,,,,1,0,Intracortical,"Polyimide, a-SiC",1,,,,,,,,,,,,,,,2,20,6,120,152,167,-0.28,-0.13,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"varying shank geometry, no electrode sites"
78,rayyan-66582619,"Geramifard, N 2022a",Insertion mechanics of amorphous SiC ultra-micro scale neural probes.,"Geramifard, N. and Dousti, B. and Nguyen, C. and Abbott, J. and Cogan, S.F. and Varner, V.D.",2022,4,8,10.1088/1741-2552/ac5bf4,35263724,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,5,Rat,Sprague-Dawley,Female,Cortex,4,0.1,,,,1,0,Intracortical,"Polyimide, a-SiC",1,,,,,,,,,,,,,,,2,20,6,120,62,124,-0.27,-0.13,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"varying shank geometry, no electrode sites"
80,rayyan-150234042,"Geramifard, N 2024",Flexible and Extensible Ribbon-Cable Interconnects for Implantable Electrical Neural Interfaces,"Geramifard, N and Khajehzadeh, M and Dousti, B and Abbott, JR and Nguyen, CK and Hernandez-Reynoso, AG and Joshi-Imre, A and Varner, VD and Cogan, SF",2024,10,30,10.1021/acsami.4c11773,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2020,1,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,,Actuated Neuroscience NeuralGlider (power not reported),,1,0,Intracortical,"Polyimide, a-SiC",,,,,,,,,SIROF,,,,200,,,25,500,12,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,90,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,"two 4-pole Butterworth filters: (1) high-pass 300Hz, (2) low-pass 3kHz; spike threshold = -4 x std"
81,rayyan-66582646,"Ghazavi, A 2020",Intraneural ultramicroelectrode arrays for function-specific interfacing to the vagus nerve.,"Ghazavi, A and Gonzalez-Gonzalez, MA and Romero-Ortega, MI and Cogan, SF ",2020,9,22,10.1016/j.bios.2020.112608,33035896,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2020,2,Rat,Sprague-Dawley,Male,"Vagus Nerve, Cervical (Left)",1,,,,,1,0,Intraneural,"Polyimide, a-SiC",8,16,,3,,,,,Au/SIROF,,25,8,200,,79,0.335,23,10,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEM,,,,,,,,,,,,,,
81,rayyan-66582646,"Ghazavi, A 2020",Intraneural ultramicroelectrode arrays for function-specific interfacing to the vagus nerve.,"Ghazavi, A and Gonzalez-Gonzalez, MA and Romero-Ortega, MI and Cogan, SF ",2020,9,22,10.1016/j.bios.2020.112608,33035896,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2020,6,Rat,Sprague-Dawley,Male,"Vagus Nerve, Cervical (Left)",1,,,,,1,0,Intraneural,"Polyimide, a-SiC",8,16,,3,,,,,Au/SIROF,,25,8,200,,79,0.535,23,10,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,rayyan-66582646,"Ghazavi, A 2020",Intraneural ultramicroelectrode arrays for function-specific interfacing to the vagus nerve.,"Ghazavi, A and Gonzalez-Gonzalez, MA and Romero-Ortega, MI and Cogan, SF ",2020,9,22,10.1016/j.bios.2020.112608,33035896,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2020,8,Rat,Sprague-Dawley,Male,"Vagus Nerve, Subdiaphragmatic",1,,,,,1,0,Circumneural,,0,2,,,,,,,Pt,,,,,,,,,,,,,,,,,,Subdiaphragmatic Vagus Nerve,,,,4.033333333,1,,,50,200,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,rayyan-66582646,"Ghazavi, A 2020",Intraneural ultramicroelectrode arrays for function-specific interfacing to the vagus nerve.,"Ghazavi, A and Gonzalez-Gonzalez, MA and Romero-Ortega, MI and Cogan, SF ",2020,9,22,10.1016/j.bios.2020.112608,33035896,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2020,8,Rat,Sprague-Dawley,Male,"Vagus Nerve, Subdiaphragmatic",1,,,,,1,0,Circumneural,,0,2,,,,,,,Pt,,,,,,,,,,,,,,,,,,Subdiaphragmatic Vagus Nerve,,,,2.25,1,,,75,200,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,rayyan-66582912,"Gonzalez-Gonzalez, M 2023",Intraneural SiC multi electrodes to detect multimodal sensory signals,"Gonzalez-Gonzalez, M. A. and Ghazavi, A. and Cogan, S. and Romero-Ortega, M. ",2023,4,,10.1109/NER52421.2023.10123843,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2020,,Rat,Sprague-Dawley,Male,Sciatic Nerve,,,,,,,,Intraneural,,8,16,,,,,,,Au/SIROF,,25,8,200,,79,0.335,23,10,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Study duration not listed, N animals not listed; Shank spacing = 68um in text but 79um in Fig1"
88,rayyan-66582912,"Gonzalez-Gonzalez, M 2023",Intraneural SiC multi electrodes to detect multimodal sensory signals,"Gonzalez-Gonzalez, M. A. and Ghazavi, A. and Cogan, S. and Romero-Ortega, M. ",2023,4,,10.1109/NER52421.2023.10123843,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2020,,Rat,Sprague-Dawley,Male,Sciatic Nerve,,,,,,,,Intraneural,,8,16,,,,,,,Au/SIROF,,25,8,200,,79,0.535,23,10,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Study duration not listed, N animals not listed; Shank spacing = 68um in text but 79um in Fig1"
90,rayyan-294309106,"Haghighi, P 2025",Enhanced Performance of Novel Amorphous Silicon Carbide Microelectrode Arrays in Rat Motor Cortex,"Haghighi, P and Jeakle, EN and Sturgill, BS and Abbott, JR and Solis, E and Devata, VS and Vijayakumar, G and Hernandez-Reynoso, AG and Cogan, SF and Pancrazio, JJ",2025,1,21,10.3390/mi16020113,40047565,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,7,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,112,16,Intracortical,"Polyimide, a-SiC",4,1,,,,,,,SIROF,15.96,,,200,,200,2,20,8,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,87.5,,115,,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,4-pole Butterworth bandpass filter from 300 to 3000 Hz
90,rayyan-294309106,"Haghighi, P 2025",Enhanced Performance of Novel Amorphous Silicon Carbide Microelectrode Arrays in Rat Motor Cortex,"Haghighi, P and Jeakle, EN and Sturgill, BS and Abbott, JR and Solis, E and Devata, VS and Vijayakumar, G and Hernandez-Reynoso, AG and Cogan, SF and Pancrazio, JJ",2025,1,21,10.3390/mi16020113,40047565,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,5,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,112,16,Intracortical,Silicon,4,1,,,,,,,Ir/AIROF,15.96,,,200,,200,2,45,15,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,71.3,,130,,0.363,,,,,,,,,,,,,,,,,,,,,,,,,,4-pole Butterworth bandpass filter from 300 to 3000 Hz
90,rayyan-294309106,"Haghighi, P 2025",Enhanced Performance of Novel Amorphous Silicon Carbide Microelectrode Arrays in Rat Motor Cortex,"Haghighi, P and Jeakle, EN and Sturgill, BS and Abbott, JR and Solis, E and Devata, VS and Vijayakumar, G and Hernandez-Reynoso, AG and Cogan, SF and Pancrazio, JJ",2025,1,21,10.3390/mi16020113,40047565,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,7,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,112,16,Intracortical,"Polyimide, a-SiC",4,16,,,,,,,SIROF,15.96,,,200,,200,2,20,8,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,48,,100,,,,,,,,,,,,"NeuN, GFAP","AlexaFluor 555, Alexa Fluor 647",Confocal,0.92,,50,800,,,,1.99,,,,,,4-pole Butterworth bandpass filter from 300 to 3000 Hz
90,rayyan-294309106,"Haghighi, P 2025",Enhanced Performance of Novel Amorphous Silicon Carbide Microelectrode Arrays in Rat Motor Cortex,"Haghighi, P and Jeakle, EN and Sturgill, BS and Abbott, JR and Solis, E and Devata, VS and Vijayakumar, G and Hernandez-Reynoso, AG and Cogan, SF and Pancrazio, JJ",2025,1,21,10.3390/mi16020113,40047565,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,5,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,112,16,Intracortical,Silicon,4,16,,,,,,,Ir/AIROF,15.96,,,200,,200,2,45,15,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,11,,60,,,,,,,,,,,,"NeuN, GFAP","AlexaFluor 555, Alexa Fluor 647",Confocal,0.78,,50,800,,,5.56,,,,,,,4-pole Butterworth bandpass filter from 300 to 3000 Hz
90,rayyan-294309106,"Haghighi, P 2025",Enhanced Performance of Novel Amorphous Silicon Carbide Microelectrode Arrays in Rat Motor Cortex,"Haghighi, P and Jeakle, EN and Sturgill, BS and Abbott, JR and Solis, E and Devata, VS and Vijayakumar, G and Hernandez-Reynoso, AG and Cogan, SF and Pancrazio, JJ",2025,1,21,10.3390/mi16020113,40047565,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,7,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,112,16,Intracortical,"Polyimide, a-SiC",4,16,,,,,,,SIROF,15.96,,,200,,200,2,20,8,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,48,,100,,,,,,,,,,,,"NeuN, GFAP","AlexaFluor 555, Alexa Fluor 647",Confocal,,,500,800,,,,1.04,,,,,,4-pole Butterworth bandpass filter from 300 to 3000 Hz
90,rayyan-294309106,"Haghighi, P 2025",Enhanced Performance of Novel Amorphous Silicon Carbide Microelectrode Arrays in Rat Motor Cortex,"Haghighi, P and Jeakle, EN and Sturgill, BS and Abbott, JR and Solis, E and Devata, VS and Vijayakumar, G and Hernandez-Reynoso, AG and Cogan, SF and Pancrazio, JJ",2025,1,21,10.3390/mi16020113,40047565,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,5,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,112,16,Intracortical,Silicon,4,16,,,,,,,Ir/AIROF,15.96,,,200,,200,2,45,15,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,11,,60,,,,,,,,,,,,"NeuN, GFAP","AlexaFluor 555, Alexa Fluor 647",Confocal,,,500,800,,,1.25,,,,,,,4-pole Butterworth bandpass filter from 300 to 3000 Hz
90,rayyan-294309106,"Haghighi, P 2025",Enhanced Performance of Novel Amorphous Silicon Carbide Microelectrode Arrays in Rat Motor Cortex,"Haghighi, P and Jeakle, EN and Sturgill, BS and Abbott, JR and Solis, E and Devata, VS and Vijayakumar, G and Hernandez-Reynoso, AG and Cogan, SF and Pancrazio, JJ",2025,1,21,10.3390/mi16020113,40047565,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,7,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,112,16,Intracortical,"Polyimide, a-SiC",4,16,,,,,,,SIROF,15.96,,,200,,200,2,20,8,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,48,,100,,,,,,,,,,,,"NeuN, GFAP","AlexaFluor 555, Alexa Fluor 647",Confocal,0.95,,50,1200,,,,1.48,,,,,,4-pole Butterworth bandpass filter from 300 to 3000 Hz
90,rayyan-294309106,"Haghighi, P 2025",Enhanced Performance of Novel Amorphous Silicon Carbide Microelectrode Arrays in Rat Motor Cortex,"Haghighi, P and Jeakle, EN and Sturgill, BS and Abbott, JR and Solis, E and Devata, VS and Vijayakumar, G and Hernandez-Reynoso, AG and Cogan, SF and Pancrazio, JJ",2025,1,21,10.3390/mi16020113,40047565,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,5,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,112,16,Intracortical,Silicon,4,16,,,,,,,Ir/AIROF,15.96,,,200,,200,2,45,15,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,11,,60,,,,,,,,,,,,"NeuN, GFAP","AlexaFluor 555, Alexa Fluor 647",Confocal,0.85,,50,1200,,,6.1,,,,,,,4-pole Butterworth bandpass filter from 300 to 3000 Hz
111,rayyan-66582604,"Jeakle, E 2023",Chronic Stability of Local Field Potentials Using Amorphous Silicon Carbide Microelectrode Arrays Implanted in the Rat Motor Cortex.,"Jeakle, EN and Abbott, JR and Usoro, JO and Wu, Y and Haghighi, P and Radhakrishna, R and Sturgill, BS and Nakajima, S and Thai, TTD and Pancrazio, JJ and Cogan, SF and Hernandez-Reynoso, AG",2023,3,19,10.3390/mi14030680,36985087,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,4,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,7,1,Intracortical,"Polyimide, a-SiC",4,16,,,,,,,Au/SIROF,,,,,,200,2,20,8,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,increase,increase,,,,,,,,,,,,,,,,,,,Awake Recordings!!!
